station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported
7782,1,"{'mechanical': 0, 'ebike': 1}",0,19,0,1785331012.0
7783,1,"{'mechanical': 0, 'ebike': 1}",0,19,0,1785330930.0
7784,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330911.0
7785,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1785330930.0
7787,27,"{'mechanical': 26, 'ebike': 1}",1,3,0,1785330931.0
7788,32,"{'mechanical': 32, 'ebike': 0}",0,16,0,1785331009.0
7789,13,"{'mechanical': 0, 'ebike': 13}",5,5,0,1785330948.0
7790,0,"{'mechanical': 0, 'ebike': 0}",0,17,0,1785330990.0
7791,9,"{'mechanical': 8, 'ebike': 1}",1,5,0,1785330916.0
7792,1,"{'mechanical': 1, 'ebike': 0}",1,13,0,1785330975.0
7796,2,"{'mechanical': 1, 'ebike': 1}",0,17,0,1785331001.0
7798,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330932.0
7799,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1785330977.0
7800,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330889.0
7801,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330907.0
7802,4,"{'mechanical': 4, 'ebike': 0}",0,8,0,1785330886.0
7803,7,"{'mechanical': 5, 'ebike': 2}",0,12,0,1785330925.0
7804,5,"{'mechanical': 4, 'ebike': 1}",1,8,0,1785330898.0
7805,5,"{'mechanical': 2, 'ebike': 3}",0,14,0,1785331012.0
7806,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330993.0
7807,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330986.0
7808,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1785330990.0
7809,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1785330950.0
7810,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1785330887.0
7811,15,"{'mechanical': 14, 'ebike': 1}",0,4,0,1785330937.0
7812,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330978.0
7813,3,"{'mechanical': 3, 'ebike': 0}",0,20,0,1785330918.0
7814,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1785331001.0
7815,1,"{'mechanical': 0, 'ebike': 1}",0,13,1,1785330907.0
7816,17,"{'mechanical': 14, 'ebike': 3}",1,37,0,1785330934.0
7817,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785331012.0
7818,4,"{'mechanical': 0, 'ebike': 4}",1,14,0,1785330930.0
7819,1,"{'mechanical': 0, 'ebike': 1}",1,13,0,1785330957.0
7820,4,"{'mechanical': 0, 'ebike': 4}",2,9,0,1785330918.0
7821,10,"{'mechanical': 10, 'ebike': 0}",1,9,0,1785330924.0
7822,19,"{'mechanical': 19, 'ebike': 0}",0,0,0,1785330978.0
7823,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785331011.0
7824,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785330977.0
7825,1,"{'mechanical': 1, 'ebike': 0}",1,11,1,1785330906.0
7826,12,"{'mechanical': 12, 'ebike': 0}",0,3,0,1785330985.0
7827,7,"{'mechanical': 7, 'ebike': 0}",0,8,0,1785330934.0
7828,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330893.0
7830,6,"{'mechanical': 4, 'ebike': 2}",0,8,0,1785330953.0
7831,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785330895.0
7832,2,"{'mechanical': 1, 'ebike': 1}",2,15,0,1785330944.0
7833,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330985.0
7834,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330902.0
7835,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330963.0
7836,3,"{'mechanical': 3, 'ebike': 0}",1,15,0,1785330904.0
7837,2,"{'mechanical': 2, 'ebike': 0}",1,15,1,1785330961.0
7838,15,"{'mechanical': 15, 'ebike': 0}",0,4,0,1785331011.0
7839,9,"{'mechanical': 9, 'ebike': 0}",1,1,0,1785330916.0
7840,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330951.0
7841,3,"{'mechanical': 0, 'ebike': 3}",0,12,0,1785330929.0
7842,8,"{'mechanical': 8, 'ebike': 0}",0,3,0,1785330997.0
7843,12,"{'mechanical': 12, 'ebike': 0}",1,2,0,1785330936.0
7844,15,"{'mechanical': 15, 'ebike': 0}",0,0,0,1785330901.0
7845,15,"{'mechanical': 13, 'ebike': 2}",0,0,0,1785331004.0
7846,6,"{'mechanical': 5, 'ebike': 1}",0,9,0,1785330886.0
7848,12,"{'mechanical': 12, 'ebike': 0}",1,10,0,1785330951.0
7849,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330940.0
7850,1,"{'mechanical': 0, 'ebike': 1}",0,15,0,1785330929.0
7851,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785331001.0
7852,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785330961.0
7853,14,"{'mechanical': 11, 'ebike': 3}",0,1,0,1785331007.0
7854,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785330910.0
7855,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785331008.0
7856,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1785330917.0
7857,5,"{'mechanical': 2, 'ebike': 3}",1,13,0,1785330929.0
7858,4,"{'mechanical': 4, 'ebike': 0}",0,19,0,1785331007.0
7859,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785331003.0
7860,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330892.0
7861,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785330894.0
7862,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330979.0
7863,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785331011.0
7864,4,"{'mechanical': 1, 'ebike': 3}",0,11,0,1785330970.0
7865,19,"{'mechanical': 0, 'ebike': 19}",3,21,0,1785330997.0
7866,12,"{'mechanical': 0, 'ebike': 12}",3,8,0,1785330899.0
7867,8,"{'mechanical': 1, 'ebike': 7}",4,3,0,1785330999.0
7868,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785330977.0
7869,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330974.0
7870,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330912.0
7871,1,"{'mechanical': 1, 'ebike': 0}",0,13,0,1785330981.0
7872,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785331008.0
7874,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330957.0
7875,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330937.0
7877,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330983.0
7878,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330987.0
7880,6,"{'mechanical': 5, 'ebike': 1}",1,8,0,1785330931.0
7883,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330974.0
7884,5,"{'mechanical': 3, 'ebike': 2}",0,10,0,1785331005.0
7885,11,"{'mechanical': 9, 'ebike': 2}",0,0,0,1785330927.0
7888,4,"{'mechanical': 0, 'ebike': 4}",0,11,0,1785330979.0
7889,3,"{'mechanical': 3, 'ebike': 0}",0,15,1,1785330986.0
7890,2,"{'mechanical': 1, 'ebike': 1}",0,21,0,1785330889.0
7891,5,"{'mechanical': 5, 'ebike': 0}",0,14,0,1785331000.0
7893,3,"{'mechanical': 0, 'ebike': 3}",0,16,0,1785330905.0
7894,3,"{'mechanical': 1, 'ebike': 2}",0,12,0,1785330900.0
7895,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1785330946.0
7896,1,"{'mechanical': 0, 'ebike': 1}",1,13,0,1785330989.0
7897,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330924.0
7898,16,"{'mechanical': 14, 'ebike': 2}",0,0,0,1785330958.0
7899,23,"{'mechanical': 14, 'ebike': 9}",0,0,0,1785330900.0
7900,10,"{'mechanical': 8, 'ebike': 2}",1,0,0,1785330955.0
7901,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785330936.0
7902,7,"{'mechanical': 4, 'ebike': 3}",0,8,0,1785331007.0
7903,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330909.0
7904,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330953.0
7906,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1785330969.0
7907,0,"{'mechanical': 0, 'ebike': 0}",14,27,0,1785330929.0
7909,11,"{'mechanical': 11, 'ebike': 0}",2,10,0,1785330886.0
7910,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330933.0
7911,16,"{'mechanical': 14, 'ebike': 2}",1,2,0,1785330946.0
7912,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785330918.0
7913,15,"{'mechanical': 12, 'ebike': 3}",0,20,0,1785330997.0
7914,27,"{'mechanical': 27, 'ebike': 0}",0,0,0,1785330908.0
7915,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1785330978.0
7916,18,"{'mechanical': 15, 'ebike': 3}",1,0,0,1785330917.0
7918,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330942.0
7919,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330944.0
7920,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330972.0
7922,12,"{'mechanical': 2, 'ebike': 10}",0,11,0,1785330942.0
7923,4,"{'mechanical': 1, 'ebike': 3}",0,15,0,1785330963.0
7924,6,"{'mechanical': 6, 'ebike': 0}",2,4,0,1785330940.0
7925,1,"{'mechanical': 1, 'ebike': 0}",0,23,0,1785330968.0
7926,2,"{'mechanical': 1, 'ebike': 1}",1,21,0,1785330957.0
7927,0,"{'mechanical': 0, 'ebike': 0}",0,24,0,1785331011.0
7928,31,"{'mechanical': 26, 'ebike': 5}",1,47,0,1785330895.0
7929,8,"{'mechanical': 6, 'ebike': 2}",0,4,0,1785330949.0
7930,12,"{'mechanical': 12, 'ebike': 0}",1,2,0,1785330977.0
7931,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1785330936.0
7932,12,"{'mechanical': 12, 'ebike': 0}",0,0,0,1785330947.0
7933,19,"{'mechanical': 16, 'ebike': 3}",3,1,0,1785330919.0
7934,1,"{'mechanical': 1, 'ebike': 0}",1,9,0,1785330947.0
7935,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1785330931.0
7936,13,"{'mechanical': 9, 'ebike': 4}",1,1,0,1785330894.0
7937,19,"{'mechanical': 16, 'ebike': 3}",0,0,0,1785330915.0
7938,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1785330928.0
7939,6,"{'mechanical': 6, 'ebike': 0}",2,9,0,1785330962.0
7940,6,"{'mechanical': 5, 'ebike': 1}",0,26,0,1785330989.0
7941,15,"{'mechanical': 14, 'ebike': 1}",0,0,0,1785330993.0
7942,3,"{'mechanical': 2, 'ebike': 1}",0,12,0,1785330971.0
7943,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1785330918.0
7944,1,"{'mechanical': 1, 'ebike': 0}",0,22,0,1785330896.0
7945,1,"{'mechanical': 1, 'ebike': 0}",0,30,0,1785330973.0
7946,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1785330974.0
7947,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785330963.0
7948,2,"{'mechanical': 2, 'ebike': 0}",0,21,0,1785330944.0
7949,5,"{'mechanical': 4, 'ebike': 1}",2,8,0,1785330924.0
7950,19,"{'mechanical': 18, 'ebike': 1}",1,3,0,1785330907.0
7951,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330967.0
7952,16,"{'mechanical': 14, 'ebike': 2}",2,1,0,1785330965.0
7953,6,"{'mechanical': 6, 'ebike': 0}",0,8,0,1785330967.0
7954,1,"{'mechanical': 1, 'ebike': 0}",1,21,0,1785330968.0
7955,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1785330907.0
7956,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330926.0
7957,1,"{'mechanical': 1, 'ebike': 0}",1,17,0,1785330899.0
7958,19,"{'mechanical': 19, 'ebike': 0}",0,0,0,1785331003.0
7959,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330951.0
7960,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785330965.0
7961,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330995.0
7962,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1785330924.0
7963,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330906.0
7964,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330969.0
7965,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330971.0
7966,1,"{'mechanical': 1, 'ebike': 0}",1,13,0,1785330933.0
7967,12,"{'mechanical': 11, 'ebike': 1}",1,2,0,1785330935.0
7968,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330909.0
7969,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785330929.0
7970,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785331005.0
7971,3,"{'mechanical': 0, 'ebike': 3}",1,11,0,1785330947.0
7972,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785331004.0
7973,2,"{'mechanical': 1, 'ebike': 1}",0,17,0,1785330923.0
7974,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330990.0
7975,2,"{'mechanical': 0, 'ebike': 2}",0,17,0,1785330976.0
7976,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330984.0
7977,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1785330916.0
7978,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1785330898.0
7979,2,"{'mechanical': 1, 'ebike': 1}",0,17,0,1785330888.0
7981,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330954.0
7982,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785330950.0
7983,2,"{'mechanical': 2, 'ebike': 0}",1,11,0,1785330892.0
7984,17,"{'mechanical': 16, 'ebike': 1}",1,5,0,1785330898.0
7985,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330898.0
7986,1,"{'mechanical': 0, 'ebike': 1}",1,17,0,1785330892.0
7987,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330948.0
7988,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330981.0
7989,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1785330944.0
7990,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785331006.0
7991,3,"{'mechanical': 2, 'ebike': 1}",0,12,0,1785330907.0
7992,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330991.0
7993,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1785330971.0
7994,9,"{'mechanical': 9, 'ebike': 0}",1,1,0,1785330887.0
7995,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330956.0
7996,11,"{'mechanical': 1, 'ebike': 10}",2,10,0,1785331001.0
7997,19,"{'mechanical': 0, 'ebike': 19}",5,16,0,1785330952.0
7998,0,"{'mechanical': 0, 'ebike': 0}",1,18,0,1785330901.0
7999,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330979.0
8000,19,"{'mechanical': 0, 'ebike': 19}",3,9,0,1785330953.0
8001,19,"{'mechanical': 18, 'ebike': 1}",3,2,0,1785330995.0
8002,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330955.0
8003,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785330946.0
8004,7,"{'mechanical': 0, 'ebike': 7}",2,2,0,1785330911.0
8005,1,"{'mechanical': 1, 'ebike': 0}",7,3,0,1785331007.0
8006,1,"{'mechanical': 0, 'ebike': 1}",5,17,0,1785330894.0
8007,11,"{'mechanical': 0, 'ebike': 11}",1,19,0,1785330905.0
8008,1,"{'mechanical': 0, 'ebike': 1}",0,15,0,1785330903.0
8009,36,"{'mechanical': 0, 'ebike': 36}",2,1,0,1785330934.0
8010,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330984.0
8011,19,"{'mechanical': 13, 'ebike': 6}",11,2,0,1785330904.0
8012,3,"{'mechanical': 1, 'ebike': 2}",15,1,0,1785330991.0
8013,9,"{'mechanical': 9, 'ebike': 0}",0,3,0,1785330912.0
8014,15,"{'mechanical': 13, 'ebike': 2}",1,7,0,1785330986.0
8015,3,"{'mechanical': 3, 'ebike': 0}",0,9,0,1785330971.0
8016,10,"{'mechanical': 9, 'ebike': 1}",1,11,1,1785330992.0
8017,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1785330942.0
8018,13,"{'mechanical': 13, 'ebike': 0}",0,3,0,1785330983.0
8020,3,"{'mechanical': 1, 'ebike': 2}",0,6,0,1785330945.0
8021,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330991.0
8022,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330975.0
8023,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785331000.0
8025,5,"{'mechanical': 5, 'ebike': 0}",0,6,0,1785330997.0
8026,22,"{'mechanical': 21, 'ebike': 1}",0,1,0,1785330940.0
8027,21,"{'mechanical': 21, 'ebike': 0}",4,14,0,1785330888.0
8028,16,"{'mechanical': 16, 'ebike': 0}",1,9,0,1785330922.0
8029,17,"{'mechanical': 17, 'ebike': 0}",1,29,0,1785330994.0
8030,30,"{'mechanical': 30, 'ebike': 0}",2,3,0,1785330887.0
8031,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330938.0
8032,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785331008.0
8033,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330999.0
8034,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330929.0
8035,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330936.0
8036,0,"{'mechanical': 0, 'ebike': 0}",0,18,0,1785330957.0
8037,3,"{'mechanical': 0, 'ebike': 3}",1,11,0,1785331005.0
8038,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330907.0
8039,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785330931.0
8040,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785330949.0
8041,4,"{'mechanical': 0, 'ebike': 4}",1,6,0,1785330955.0
8042,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330901.0
8043,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785331009.0
8044,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785330940.0
8045,1,"{'mechanical': 0, 'ebike': 1}",0,13,1,1785330982.0
8046,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1785330923.0
8047,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785330903.0
8048,1,"{'mechanical': 1, 'ebike': 0}",2,12,0,1785330907.0
8049,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785330999.0
8050,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785330914.0
8051,2,"{'mechanical': 2, 'ebike': 0}",1,9,0,1785330910.0
8052,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785330946.0
8053,3,"{'mechanical': 2, 'ebike': 1}",1,13,0,1785331001.0
8054,0,"{'mechanical': 0, 'ebike': 0}",1,18,0,1785330938.0
8055,3,"{'mechanical': 2, 'ebike': 1}",0,8,0,1785330891.0
8056,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1785330947.0
8057,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1785330994.0
8058,2,"{'mechanical': 1, 'ebike': 1}",0,17,0,1785330944.0
8059,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785330957.0
8060,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330981.0
8061,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330895.0
8062,19,"{'mechanical': 17, 'ebike': 2}",4,0,0,1785330912.0
8063,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785330886.0
8064,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330998.0
8065,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785330958.0
8066,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1785331000.0
8070,25,"{'mechanical': 25, 'ebike': 0}",3,3,0,1785330908.0
8073,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1785330920.0
8074,0,"{'mechanical': 0, 'ebike': 0}",0,10,0,1785330954.0
8075,14,"{'mechanical': 14, 'ebike': 0}",1,4,0,1785330892.0
8076,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330973.0
8077,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330967.0
8078,2,"{'mechanical': 1, 'ebike': 1}",0,12,1,1785331010.0
8079,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785331004.0
8080,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330920.0
8081,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330945.0
8082,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330955.0
8083,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785330992.0
8084,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330989.0
8085,2,"{'mechanical': 1, 'ebike': 1}",0,9,0,1785330933.0
8086,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330966.0
8087,7,"{'mechanical': 7, 'ebike': 0}",0,12,0,1785330991.0
8088,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785330901.0
8089,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330959.0
8090,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330971.0
8091,5,"{'mechanical': 4, 'ebike': 1}",1,5,0,1785330944.0
8092,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330944.0
8093,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330984.0
8094,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785330906.0
8095,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785330982.0
8096,19,"{'mechanical': 16, 'ebike': 3}",0,1,0,1785330892.0
8099,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785330897.0
8101,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1785330984.0
8102,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330902.0
8104,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330946.0
8105,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330953.0
8106,4,"{'mechanical': 4, 'ebike': 0}",0,7,0,1785330991.0
8107,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330957.0
8108,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330989.0
8109,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330933.0
8110,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330898.0
8111,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330907.0
8112,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785331003.0
8113,20,"{'mechanical': 20, 'ebike': 0}",0,3,0,1785330954.0
8114,2,"{'mechanical': 2, 'ebike': 0}",1,8,0,1785330988.0
8115,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330976.0
8117,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330964.0
8119,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785331009.0
8120,5,"{'mechanical': 5, 'ebike': 0}",0,6,0,1785330977.0
8122,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1785330922.0
8123,4,"{'mechanical': 4, 'ebike': 0}",0,7,0,1785330991.0
8125,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785330894.0
8128,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785330975.0
8129,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330953.0
8130,5,"{'mechanical': 3, 'ebike': 2}",0,6,0,1785330904.0
8131,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1785330972.0
8133,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330951.0
8134,6,"{'mechanical': 6, 'ebike': 0}",0,5,0,1785330894.0
8137,9,"{'mechanical': 0, 'ebike': 9}",2,19,1,1785330971.0
8138,5,"{'mechanical': 1, 'ebike': 4}",1,17,0,1785330999.0
8139,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330897.0
8141,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785330971.0
8142,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330889.0
8144,6,"{'mechanical': 6, 'ebike': 0}",0,5,0,1785330888.0
8149,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785330892.0
8150,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330942.0
8151,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785330928.0
8152,12,"{'mechanical': 7, 'ebike': 5}",1,3,0,1785331001.0
8153,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785330907.0
8154,5,"{'mechanical': 5, 'ebike': 0}",1,5,0,1785330904.0
8155,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785330954.0
8156,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330897.0
8157,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1785330887.0
8158,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330983.0
8159,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330952.0
8160,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785330964.0
8161,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330955.0
8162,1,"{'mechanical': 1, 'ebike': 0}",0,26,0,1785330946.0
8163,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1785330977.0
8164,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785330960.0
8165,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330934.0
8166,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785330927.0
8167,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1785330926.0
8168,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785330995.0
8169,4,"{'mechanical': 4, 'ebike': 0}",0,11,0,1785330948.0
8170,12,"{'mechanical': 12, 'ebike': 0}",0,3,0,1785331008.0
8171,20,"{'mechanical': 20, 'ebike': 0}",1,2,0,1785330938.0
8172,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785330991.0
8173,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785331003.0
8174,12,"{'mechanical': 9, 'ebike': 3}",2,5,0,1785330906.0
8175,23,"{'mechanical': 21, 'ebike': 2}",0,0,0,1785330904.0
8176,29,"{'mechanical': 1, 'ebike': 28}",5,5,0,1785330905.0
8177,5,"{'mechanical': 2, 'ebike': 3}",0,6,0,1785330971.0
8178,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785330912.0
8179,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785330898.0
8180,2,"{'mechanical': 2, 'ebike': 0}",1,12,0,1785330904.0
8181,0,"{'mechanical': 0, 'ebike': 0}",1,30,0,1785330993.0
8182,18,"{'mechanical': 17, 'ebike': 1}",2,3,0,1785330894.0
8183,4,"{'mechanical': 4, 'ebike': 0}",1,18,0,1785330975.0
8184,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785330937.0
